No.;time;voltage;unit;current;unit
1133;3395.957619;12.312;V;3;A
1134;3398.952957;12.312;V;3;A
1135;3401.947708;12.311;V;3;A
1136;3404.958851;12.311;V;3;A
1137;3407.953708;12.311;V;3;A
1138;3410.949188;12.31;V;3;A
1139;3413.959644;12.31;V;3;A
1140;3416.955033;12.31;V;3;A
1141;3419.949821;12.31;V;3;A
1142;3422.960763;12.309;V;3;A
1143;3425.956034;12.309;V;3;A
1144;3428.951067;12.309;V;3;A
1145;3431.961735;12.308;V;3;A
1146;3434.956741;12.308;V;3;A
1147;3437.952300;12.308;V;3;A
1148;3440.947002;12.307;V;3;A
1149;3443.958107;12.307;V;3;A
1150;3446.953676;12.306;V;3;A
1151;3449.948392;12.306;V;3;A
1152;3452.958990;12.306;V;3;A
1153;3455.953934;12.306;V;3;A
1154;3458.949804;12.305;V;3;A
1155;3461.960209;12.305;V;3;A
1156;3464.955092;12.305;V;3;A
1157;3467.950503;12.304;V;3;A
1158;3470.960992;12.304;V;3;A
1159;3473.956188;12.304;V;3;A
1160;3476.951666;12.303;V;3;A
1161;3479.946606;12.303;V;3;A
1162;3482.957379;12.303;V;3;A
1163;3485.952288;12.302;V;3;A
1164;3488.947728;12.302;V;3;A
1165;3491.958238;12.302;V;3;A
1166;3494.953438;12.301;V;3;A
1167;3497.948434;12.301;V;3;A
1168;3500.959357;12.301;V;3;A
1169;3503.954430;12.3;V;3;A
1170;3506.949889;12.3;V;3;A
1171;3509.960621;12.3;V;3;A
1172;3512.955705;12.299;V;3;A
1173;3515.950423;12.299;V;3;A
1174;3518.945710;12.298;V;3;A
1175;3521.956691;12.298;V;3;A
1176;3524.951709;12.298;V;3;A
1177;3527.946933;12.298;V;3;A
1178;3530.957915;12.297;V;3;A
1179;3533.952632;12.297;V;3;A
1180;3536.947704;12.297;V;3;A
1181;3539.958860;12.296;V;3;A
1182;3542.953885;12.296;V;3;A
1183;3545.948944;12.295;V;3;A
1184;3548.959605;12.295;V;3;A
1185;3551.954886;12.295;V;3;A
1186;3554.949978;12.294;V;3;A
1187;3557.945337;12.294;V;3;A
1188;3560.956063;12.294;V;3;A
1189;3563.950923;12.293;V;3;A
1190;3566.946238;12.293;V;3;A
1191;3569.957122;12.292;V;3;A
1192;3572.952187;12.292;V;3;A
1193;3575.947131;12.292;V;3;A
1194;3578.958143;12.291;V;3;A
1195;3581.953227;12.291;V;3;A
1196;3584.948953;12.291;V;3;A
1197;3587.958891;12.291;V;3;A
1198;3590.954337;12.29;V;3;A
1199;3593.950155;12.29;V;3;A
1200;3596.944219;12.29;V;3;A
1201;3599.955073;12.29;V;3;A
1202;3602.950011;12.289;V;3;A
1203;3605.945506;12.289;V;3;A
1204;3608.956199;12.288;V;3;A
1205;3611.951257;12.288;V;3;A
1206;3614.946253;12.288;V;3;A
1207;3617.957340;12.287;V;3;A
1208;3620.952259;12.287;V;3;A
1209;3623.947468;12.287;V;3;A
1210;3626.958352;12.286;V;3;A
1211;3629.953254;12.286;V;3;A
1212;3632.948990;12.285;V;3;A
1213;3635.943517;12.285;V;3;A
1214;3638.954462;12.285;V;3;A
1215;3641.949586;12.284;V;3;A
1216;3644.944852;12.284;V;3;A
1217;3647.955960;12.283;V;3;A
1218;3650.950570;12.283;V;3;A
1219;3653.946017;12.283;V;3;A
1220;3656.956616;12.283;V;3;A
1221;3659.951774;12.282;V;3;A
1222;3662.946971;12.282;V;3;A
1223;3665.957272;12.282;V;3;A
1224;3668.952604;12.281;V;3;A
1225;3671.956915;12.281;V;3;A
1226;3674.945002;12.28;V;3;A
1227;3677.953499;12.28;V;3;A
1228;3680.948887;12.28;V;3;A
1229;3683.943815;12.28;V;3;A
1230;3686.954694;12.279;V;3;A
1231;3689.949603;12.279;V;3;A
1232;3692.945131;12.279;V;3;A
1233;3695.955992;12.278;V;3;A
1234;3698.950640;12.278;V;3;A
1235;3701.946200;12.277;V;3;A
1236;3704.956960;12.277;V;3;A
1237;3707.951824;12.277;V;3;A
1238;3710.946930;12.276;V;3;A
1239;3713.942424;12.276;V;3;A
1240;3716.953183;12.275;V;3;A
1241;3719.947866;12.275;V;3;A
1242;3722.943383;12.275;V;3;A
1243;3725.954408;12.275;V;3;A
1244;3728.949380;12.274;V;3;A
1245;3731.944154;12.273;V;3;A
1246;3734.955148;12.273;V;3;A
1247;3737.950191;12.273;V;3;A
1248;3740.945358;12.272;V;3;A
1249;3743.955982;12.272;V;3;A
1250;3746.951040;12.272;V;3;A
1251;3749.946270;12.271;V;3;A
1252;3752.941692;12.271;V;3;A
1253;3755.952254;12.271;V;3;A
1254;3758.948985;12.27;V;3;A
1255;3761.942662;12.27;V;3;A
1256;3764.953232;12.27;V;3;A
1257;3767.948733;12.269;V;3;A
1258;3770.943533;12.269;V;3;A
1259;3773.954278;12.269;V;3;A
1260;3776.949491;12.268;V;3;A
1261;3779.944958;12.268;V;3;A
1262;3782.958424;12.268;V;3;A
1263;3785.950701;12.267;V;3;A
1264;3788.945622;12.267;V;3;A
1265;3791.941090;12.266;V;3;A
1266;3794.951530;12.266;V;3;A
1267;3797.946498;12.266;V;3;A
1268;3800.941655;12.265;V;3;A
1269;3803.953054;12.265;V;3;A
1270;3806.948228;12.265;V;3;A
1271;3809.943015;12.264;V;3;A
1272;3812.953907;12.264;V;3;A
1273;3815.949030;12.263;V;3;A
1274;3818.943871;12.263;V;3;A
1275;3821.954771;12.263;V;3;A
1276;3824.949752;12.262;V;3;A
1277;3827.945246;12.262;V;3;A
1278;3830.940330;12.262;V;3;A
1279;3833.950862;12.261;V;3;A
1280;3836.946160;12.261;V;3;A
1281;3839.940937;12.26;V;3;A
1282;3842.951609;12.26;V;3;A
1283;3845.949845;12.26;V;3;A
1284;3848.942118;12.26;V;3;A
1285;3851.952935;12.259;V;3;A
1286;3854.948047;12.259;V;3;A
1287;3857.943161;12.258;V;3;A
1288;3860.954006;12.258;V;3;A
1289;3863.948836;12.257;V;3;A
1290;3866.943983;12.257;V;3;A
1291;3869.939196;12.256;V;3;A
1292;3872.950223;12.256;V;3;A
1293;3875.945337;12.256;V;3;A
1294;3878.940230;12.256;V;3;A
1295;3881.951073;12.255;V;3;A
1296;3884.946555;12.255;V;3;A
1297;3887.941402;12.255;V;3;A
1298;3890.952579;12.254;V;3;A
1299;3893.947559;12.253;V;3;A
1300;3896.942715;12.253;V;3;A
1301;3899.953629;12.253;V;3;A
1302;3902.948368;12.253;V;3;A
1303;3905.943382;12.252;V;3;A
1304;3908.938818;12.252;V;3;A
1305;3911.949795;12.251;V;3;A
1306;3914.944525;12.251;V;3;A
1307;3917.940028;12.25;V;3;A
1308;3920.950470;12.25;V;3;A
1309;3923.945588;12.249;V;3;A
1310;3926.940698;12.249;V;3;A
1311;3929.951264;12.249;V;3;A
1312;3932.946623;12.248;V;3;A
1313;3935.941736;12.248;V;3;A
1314;3938.953018;12.248;V;3;A
1315;3941.947691;12.247;V;3;A
1316;3944.942982;12.247;V;3;A
1317;3947.938140;12.247;V;3;A
1318;3950.948926;12.246;V;3;A
1319;3953.943872;12.246;V;3;A
1320;3956.939286;12.245;V;3;A
1321;3959.949902;12.245;V;3;A
1322;3962.960726;12.245;V;3;A
1323;3965.940502;12.244;V;3;A
1324;3968.951040;12.244;V;3;A
1325;3971.946133;12.243;V;3;A
1326;3974.941073;12.243;V;3;A
1327;3977.952047;12.242;V;3;A
1328;3980.947245;12.242;V;3;A
1329;3983.942264;12.242;V;3;A
1330;3986.937497;12.242;V;3;A
1331;3989.963330;12.241;V;3;A
1332;3992.943311;12.241;V;3;A
1333;3995.938102;12.24;V;3;A
1334;3998.949079;12.24;V;3;A
1335;4001.944134;12.24;V;3;A
1336;4004.939260;12.239;V;3;A
1337;4007.950443;12.239;V;3;A
1338;4010.945444;12.239;V;3;A
1339;4013.940661;12.238;V;3;A
1340;4016.951284;12.238;V;3;A
1341;4019.946471;12.237;V;3;A
1342;4022.941229;12.236;V;3;A
1343;4025.936726;12.236;V;3;A
1344;4028.947503;12.236;V;3;A
1345;4031.942265;12.236;V;3;A
1346;4034.937824;12.235;V;3;A
1347;4037.948512;12.235;V;3;A
1348;4040.943542;12.234;V;3;A
1349;4043.938667;12.234;V;3;A
1350;4046.949345;12.234;V;3;A
1351;4049.944767;12.233;V;3;A
1352;4052.939980;12.233;V;3;A
1353;4055.950427;12.233;V;3;A
1354;4058.945716;12.232;V;3;A
1355;4061.940753;12.232;V;3;A
1356;4064.936146;12.231;V;3;A
1357;4067.946845;12.231;V;3;A
1358;4070.941872;12.231;V;3;A
1359;4073.937017;12.23;V;3;A
1360;4076.947891;12.23;V;3;A
1361;4079.942739;12.229;V;3;A
1362;4082.937852;12.229;V;3;A
1363;4085.948539;12.229;V;3;A
1364;4088.943639;12.228;V;3;A
1365;4091.938681;12.228;V;3;A
1366;4094.933899;12.228;V;3;A
1367;4097.945117;12.227;V;3;A
1368;4100.940227;12.227;V;3;A
1369;4103.935345;12.226;V;3;A
1370;4106.946207;12.226;V;3;A
1371;4109.940973;12.225;V;3;A
1372;4112.936471;12.225;V;3;A
1373;4115.946839;12.224;V;3;A
1374;4118.942263;12.224;V;3;A
1375;4121.937208;12.224;V;3;A
1376;4124.948258;12.223;V;3;A
1377;4127.943101;12.223;V;3;A
1378;4130.937997;12.222;V;3;A
1379;4133.933602;12.222;V;3;A
1380;4136.944256;12.222;V;3;A
1381;4139.939075;12.221;V;3;A
1382;4142.950010;12.22;V;3;A
1383;4145.945190;12.22;V;3;A
1384;4148.940168;12.22;V;3;A
1385;4151.935670;12.219;V;3;A
1386;4154.946200;12.219;V;3;A
1387;4157.941635;12.219;V;3;A
1388;4160.951871;12.218;V;3;A
1389;4163.947295;12.218;V;3;A
1390;4166.942679;12.217;V;3;A
1391;4169.937322;12.216;V;3;A
1392;4172.932850;12.216;V;3;A
1393;4175.943625;12.216;V;3;A
1394;4178.939043;12.216;V;3;A
1395;4181.934038;12.215;V;3;A
1396;4184.944394;12.215;V;3;A
1397;4187.939799;12.214;V;3;A
1398;4190.934496;12.214;V;3;A
1399;4193.945549;12.213;V;3;A
1400;4196.940623;12.213;V;3;A
1401;4199.935593;12.213;V;3;A
1402;4202.939567;12.212;V;3;A
1403;4205.934244;12.212;V;3;A
1404;4208.945231;12.211;V;3;A
1405;4211.943138;12.211;V;3;A
1406;4214.935504;12.21;V;3;A
1407;4217.946630;12.21;V;3;A
1408;4220.941560;12.209;V;3;A
1409;4223.936591;12.21;V;3;A
1410;4226.931500;12.209;V;3;A
1411;4229.942312;12.208;V;3;A
1412;4232.937722;12.208;V;3;A
1413;4235.932490;12.208;V;3;A
1414;4238.943371;12.207;V;3;A
1415;4241.938418;12.206;V;3;A
1416;4244.933562;12.206;V;3;A
1417;4247.925818;12.206;V;3;A
1418;4250.937726;12.205;V;3;A
1419;4253.932453;12.205;V;3;A
1420;4256.943254;12.204;V;3;A
1421;4259.938494;12.204;V;3;A
1422;4262.933559;12.203;V;3;A
1423;4265.944398;12.203;V;3;A
1424;4268.939930;12.202;V;3;A
1425;4271.934822;12.202;V;3;A
1426;4274.945441;12.201;V;3;A
1427;4277.940518;12.201;V;3;A
1428;4280.936964;12.201;V;3;A
1429;4283.930766;12.2;V;3;A
1430;4286.941464;12.2;V;3;A
1431;4289.936880;12.199;V;3;A
1432;4292.931792;12.199;V;3;A
1433;4295.942680;12.199;V;3;A
1434;4298.938214;12.198;V;3;A
1435;4301.932849;12.198;V;3;A
1436;4304.943527;12.197;V;3;A
1437;4307.938847;12.197;V;3;A
1438;4310.934224;12.196;V;3;A
1439;4313.944976;12.196;V;3;A
1440;4316.939887;12.196;V;3;A
1441;4319.935126;12.195;V;3;A
1442;4322.930083;12.194;V;3;A
1443;4325.942023;12.194;V;3;A
1444;4328.924115;12.193;V;3;A
1445;4331.924202;12.193;V;3;A
1446;4334.943117;12.192;V;3;A
1447;4337.938483;12.192;V;3;A
1448;4340.933632;12.191;V;3;A
1449;4343.924319;12.191;V;3;A
1450;4346.923398;12.191;V;3;A
1451;4349.932321;12.19;V;3;A
1452;4352.943409;12.19;V;3;A
1453;4355.938072;12.19;V;3;A
1454;4358.933480;12.189;V;3;A
1455;4361.944164;12.189;V;3;A
1456;4364.939363;12.188;V;3;A
1457;4367.934449;12.188;V;3;A
1458;4370.929473;12.187;V;3;A
1459;4373.940538;12.187;V;3;A
1460;4376.935444;12.186;V;3;A
1461;4379.930506;12.186;V;3;A
1462;4382.941369;12.185;V;3;A
1463;4385.936326;12.185;V;3;A
1464;4388.931704;12.184;V;3;A
1465;4391.942251;12.184;V;3;A
1466;4394.937388;12.183;V;3;A
1467;4397.932583;12.183;V;3;A
1468;4400.943818;12.182;V;3;A
1469;4403.954028;12.182;V;3;A
1470;4406.933961;12.181;V;3;A
1471;4409.929171;12.181;V;3;A
1472;4412.955076;12.18;V;3;A
1473;4415.934598;12.18;V;3;A
1474;4418.929834;12.179;V;3;A
1475;4421.940566;12.179;V;3;A
1476;4424.935626;12.178;V;3;A
1477;4427.937528;12.178;V;3;A
1478;4430.921888;12.177;V;3;A
1479;4433.922105;12.177;V;3;A
1480;4436.940895;12.176;V;3;A
1481;4439.936269;12.176;V;3;A
1482;4442.931759;12.176;V;3;A
1483;4445.942160;12.175;V;3;A
1484;4448.937575;12.174;V;3;A
1485;4451.932867;12.174;V;3;A
1486;4454.927770;12.173;V;3;A
1487;4457.940347;12.173;V;3;A
1488;4460.933402;12.172;V;3;A
1489;4463.928796;12.172;V;3;A
1490;4466.939323;12.171;V;3;A
1491;4469.934918;12.171;V;3;A
1492;4472.929733;12.17;V;3;A
1493;4475.940898;12.17;V;3;A
1494;4478.935766;12.169;V;3;A
1495;4481.930679;12.169;V;3;A
1496;4484.941755;12.169;V;3;A
1497;4487.936765;12.168;V;3;A
1498;4490.931874;12.168;V;3;A
1499;4493.926810;12.167;V;3;A
1500;4496.937658;12.167;V;3;A
1501;4499.932721;12.166;V;3;A
1502;4502.928055;12.166;V;3;A
1503;4505.938646;12.165;V;3;A
1504;4508.933580;12.165;V;3;A
1505;4511.928885;12.164;V;3;A
1506;4514.939538;12.164;V;3;A
1507;4517.934673;12.163;V;3;A
1508;4520.929975;12.163;V;3;A
1509;4523.940928;12.162;V;3;A
1510;4526.935636;12.161;V;3;A
1511;4529.931690;12.161;V;3;A
1512;4532.926324;12.16;V;3;A
1513;4535.937011;12.16;V;3;A
1514;4538.929699;12.159;V;3;A
1515;4541.940530;12.159;V;3;A
1516;4544.935632;12.159;V;3;A
1517;4547.930823;12.158;V;3;A
1518;4550.926208;12.157;V;3;A
1519;4553.936835;12.156;V;3;A
1520;4556.932015;12.156;V;3;A
1521;4559.927280;12.156;V;3;A
1522;4562.938708;12.155;V;3;A
1523;4565.933203;12.155;V;3;A
1524;4568.928464;12.154;V;3;A
1525;4571.939071;12.154;V;3;A
1526;4574.934034;12.153;V;3;A
1527;4577.929167;12.152;V;3;A
1528;4580.940196;12.152;V;3;A
1529;4583.935390;12.151;V;3;A
1530;4586.930143;12.151;V;3;A
1531;4589.925614;12.15;V;3;A
1532;4592.936284;12.15;V;3;A
1533;4595.931071;12.149;V;3;A
1534;4598.926260;12.149;V;3;A
1535;4601.937210;12.148;V;3;A
1536;4604.932249;12.148;V;3;A
1537;4607.927567;12.147;V;3;A
1538;4610.938154;12.147;V;3;A
1539;4613.933264;12.146;V;3;A
1540;4616.928480;12.146;V;3;A
1541;4619.923812;12.145;V;3;A
1542;4622.934536;12.144;V;3;A
1543;4625.960500;12.144;V;3;A
1544;4628.924371;12.143;V;3;A
1545;4631.935338;12.143;V;3;A
1546;4634.930398;12.142;V;3;A
1547;4637.925911;12.142;V;3;A
1548;4640.932595;12.141;V;3;A
1549;4643.937744;12.14;V;3;A
1550;4646.933179;12.14;V;3;A
1551;4649.928602;12.14;V;3;A
1552;4652.923827;12.139;V;3;A
1553;4655.934307;12.138;V;3;A
1554;4658.929499;12.138;V;3;A
1555;4661.924210;12.137;V;3;A
1556;4664.935181;12.137;V;3;A
1557;4667.930277;12.136;V;3;A
1558;4670.925971;12.136;V;3;A
1559;4673.936520;12.135;V;3;A
1560;4676.931288;12.134;V;3;A
1561;4679.930820;12.134;V;3;A
1562;4682.937475;12.133;V;3;A
1563;4685.932972;12.133;V;3;A
1564;4688.927306;12.132;V;3;A
1565;4691.922835;12.132;V;3;A
1566;4694.933823;12.131;V;3;A
1567;4697.928847;12.13;V;3;A
1568;4700.923595;12.13;V;3;A
1569;4703.934793;12.129;V;3;A
1570;4706.929860;12.129;V;3;A
1571;4709.924840;12.128;V;3;A
1572;4712.935274;12.128;V;3;A
1573;4715.930713;12.127;V;3;A
1574;4718.925750;12.126;V;3;A
1575;4721.936839;12.125;V;3;A
1576;4724.932216;12.125;V;3;A
1577;4727.927178;12.124;V;3;A
1578;4730.922151;12.124;V;3;A
1579;4733.932968;12.123;V;3;A
1580;4736.928114;12.122;V;3;A
1581;4739.923571;12.122;V;3;A
1582;4742.934251;12.121;V;3;A
1583;4745.928942;12.121;V;3;A
1584;4748.924001;12.12;V;3;A
1585;4751.934733;12.119;V;3;A
1586;4754.929886;12.119;V;3;A
1587;4757.925134;12.118;V;3;A
1588;4760.936348;12.118;V;3;A
1589;4763.931003;12.117;V;3;A
1590;4766.926528;12.116;V;3;A
1591;4769.921415;12.116;V;3;A
1592;4772.932892;12.115;V;3;A
1593;4775.928225;12.115;V;3;A
1594;4778.923516;12.114;V;3;A
1595;4781.934126;12.113;V;3;A
1596;4784.929381;12.113;V;3;A
1597;4787.924314;12.112;V;3;A
1598;4790.935335;12.111;V;3;A
1599;4793.930220;12.11;V;3;A
1600;4796.926429;12.11;V;3;A
1601;4799.921800;12.11;V;3;A
1602;4802.933087;12.109;V;3;A
1603;4805.928500;12.109;V;3;A
1604;4808.923514;12.108;V;3;A
1605;4811.934514;12.107;V;3;A
1606;4814.929444;12.106;V;3;A
1607;4817.924550;12.106;V;3;A
1608;4820.920185;12.105;V;3;A
1609;4823.930328;12.104;V;3;A
1610;4826.925776;12.104;V;3;A
1611;4829.920935;12.103;V;3;A
1612;4832.931434;12.103;V;3;A
1613;4835.926432;12.102;V;3;A
1614;4838.922118;12.1;V;3;A
1615;4841.932509;12.1;V;3;A
1616;4844.928054;12.1;V;3;A
1617;4847.922851;12.099;V;3;A
1618;4850.934002;12.099;V;3;A
1619;4853.929283;12.098;V;3;A
1620;4856.924076;12.097;V;3;A
1621;4859.919180;12.097;V;3;A
1622;4862.929551;12.096;V;3;A
1623;4865.925098;12.096;V;3;A
1624;4868.919852;12.095;V;3;A
1625;4871.931123;12.094;V;3;A
1626;4874.926209;12.093;V;3;A
1627;4877.920878;12.093;V;3;A
1628;4880.931703;12.092;V;3;A
1629;4883.913793;12.091;V;3;A
1630;4886.912779;12.09;V;3;A
1631;4889.931659;12.09;V;3;A
1632;4892.926370;12.089;V;3;A
1633;4895.921450;12.089;V;3;A
1634;4898.932161;12.088;V;3;A
1635;4901.927826;12.087;V;3;A
1636;4904.923100;12.086;V;3;A
1637;4907.933657;12.086;V;3;A
1638;4910.928501;12.085;V;3;A
1639;4913.923590;12.084;V;3;A
1640;4916.918659;12.083;V;3;A
1641;4919.930440;12.083;V;3;A
1642;4922.926086;12.082;V;3;A
1643;4925.920807;12.081;V;3;A
1644;4928.932546;12.081;V;3;A
1645;4931.926765;12.08;V;3;A
1646;4934.921992;12.079;V;3;A
1647;4937.932964;12.078;V;3;A
1648;4940.928309;12.077;V;3;A
1649;4943.923350;12.077;V;3;A
1650;4946.917969;12.076;V;3;A
1651;4949.929202;12.075;V;3;A
1652;4952.923856;12.074;V;3;A
1653;4955.919335;12.074;V;3;A
1654;4958.930083;12.073;V;3;A
1655;4961.925071;12.072;V;3;A
1656;4964.920152;12.071;V;3;A
1657;4967.930964;12.071;V;3;A
1658;4970.926043;12.07;V;3;A
1659;4973.921527;12.07;V;3;A
1660;4976.931795;12.068;V;3;A
1661;4979.927097;12.068;V;3;A
1662;4982.922328;12.067;V;3;A
1663;4985.917627;12.066;V;3;A
1664;4988.928458;12.065;V;3;A
1665;4991.923372;12.065;V;3;A
1666;4994.918749;12.064;V;3;A
1667;4997.929403;12.063;V;3;A
1668;5000.924727;12.062;V;3;A
1669;5003.919724;12.061;V;3;A
1670;5006.930782;12.06;V;3;A
1671;5009.925564;12.06;V;3;A
1672;5012.920907;12.059;V;3;A
1673;5015.931320;12.058;V;3;A
1674;5018.926406;12.057;V;3;A
1675;5021.921480;12.056;V;3;A
1676;5024.916862;12.056;V;3;A
1677;5027.927743;12.055;V;3;A
1678;5030.922557;12.054;V;3;A
1679;5033.918506;12.053;V;3;A
1680;5036.928684;12.052;V;3;A
1681;5039.923628;12.051;V;3;A
1682;5042.918568;12.051;V;3;A
1683;5045.929739;12.05;V;3;A
1684;5048.927739;12.049;V;3;A
1685;5051.919667;12.048;V;3;A
1686;5054.914783;12.047;V;3;A
1687;5057.925529;12.046;V;3;A
1688;5060.921134;12.045;V;3;A
1689;5063.915804;12.045;V;3;A
1690;5066.926793;12.044;V;3;A
1691;5069.922054;12.043;V;3;A
1692;5072.916853;12.042;V;3;A
1693;5075.909819;12.041;V;3;A
1694;5078.908972;12.04;V;3;A
1695;5081.909177;12.039;V;3;A
1696;5084.909208;12.038;V;3;A
1697;5087.910530;12.038;V;3;A
1698;5090.909317;12.037;V;3;A
1699;5093.910554;12.036;V;3;A
1700;5096.908597;12.035;V;3;A
1701;5099.908769;12.034;V;3;A
1702;5102.908887;12.034;V;3;A
1703;5105.908873;12.033;V;3;A
1704;5108.908155;12.032;V;3;A
1705;5111.908305;12.031;V;3;A
1706;5114.908269;12.03;V;3;A
1707;5117.908407;12.029;V;3;A
1708;5120.926444;12.028;V;3;A
1709;5123.908655;12.027;V;3;A
1710;5126.908063;12.026;V;3;A
1711;5129.907760;12.025;V;3;A
1712;5132.907956;12.024;V;3;A
1713;5135.909022;12.023;V;3;A
1714;5138.908193;12.022;V;3;A
1715;5141.908221;12.022;V;3;A
1716;5144.907370;12.02;V;3;A
1717;5147.907473;12.019;V;3;A
1718;5150.907623;12.019;V;3;A
1719;5153.907801;12.017;V;3;A
1720;5156.910778;12.017;V;3;A
1721;5159.908003;12.015;V;3;A
1722;5162.907176;12.015;V;3;A
1723;5165.907239;12.013;V;3;A
1724;5168.907701;12.012;V;3;A
1725;5171.907392;12.012;V;3;A
1726;5174.926508;12.01;V;3;A
1727;5177.908663;12.01;V;3;A
1728;5180.906716;12.009;V;3;A
1729;5183.906864;12.008;V;3;A
1730;5186.906912;12.007;V;3;A
1731;5189.907031;12.005;V;3;A
1732;5192.907208;12.005;V;3;A
1733;5195.907303;12.004;V;3;A
1734;5198.906465;12.002;V;3;A
1735;5201.906503;12.002;V;3;A
1736;5204.906796;12.001;V;3;A
1737;5207.906683;11.999;V;3;A
1738;5210.906787;11.999;V;3;A
1739;5213.906028;11.997;V;3;A
1740;5216.906131;11.996;V;3;A
1741;5219.907189;11.995;V;3;A
1742;5222.906265;11.994;V;3;A
1743;5225.906439;11.993;V;3;A
1744;5228.906466;11.992;V;3;A
1745;5231.905568;11.99;V;3;A
1746;5234.905800;11.99;V;3;A
1747;5237.905898;11.989;V;3;A
1748;5240.906031;11.988;V;3;A
1749;5243.906155;11.987;V;3;A
1750;5246.906194;11.986;V;3;A
1751;5249.905306;11.984;V;3;A
1752;5252.905357;11.983;V;3;A
1753;5255.905589;11.982;V;3;A
1754;5258.906675;11.981;V;3;A
1755;5261.906750;11.98;V;3;A
1756;5264.905813;11.979;V;3;A
1757;5267.905037;11.978;V;3;A
1758;5270.905038;11.976;V;3;A
1759;5273.905139;11.975;V;3;A
1760;5276.905444;11.974;V;3;A
1761;5279.905362;11.973;V;3;A
1762;5282.906561;11.972;V;3;A
1763;5285.904593;11.97;V;3;A
1764;5288.904812;11.969;V;3;A
1765;5291.904819;11.968;V;3;A
1766;5294.904920;11.967;V;3;A
1767;5297.905111;11.966;V;3;A
1768;5300.905252;11.965;V;3;A
1769;5303.904262;11.963;V;3;A
1770;5306.904406;11.963;V;3;A
1771;5309.904491;11.961;V;3;A
1772;5312.904601;11.96;V;3;A
1773;5315.904706;11.959;V;3;A
1774;5318.903938;11.958;V;3;A
1775;5321.904032;11.956;V;3;A
1776;5324.904150;11.955;V;3;A
1777;5327.904182;11.954;V;3;A
1778;5330.904272;11.952;V;3;A
1779;5333.904380;11.951;V;3;A
1780;5336.903533;11.95;V;3;A
1781;5339.903672;11.949;V;3;A
1782;5342.903770;11.947;V;3;A
1783;5345.904916;11.946;V;3;A
1784;5348.903962;11.945;V;3;A
1785;5351.904086;11.943;V;3;A
1786;5354.903172;11.942;V;3;A
1787;5357.903277;11.941;V;3;A
1788;5360.903568;11.94;V;3;A
1789;5363.903658;11.938;V;3;A
1790;5366.905709;11.937;V;3;A
1791;5369.903851;11.936;V;3;A
1792;5372.902856;11.934;V;3;A
1793;5375.902983;11.932;V;3;A
1794;5378.903056;11.931;V;3;A
1795;5381.903245;11.93;V;3;A
1796;5384.903317;11.929;V;3;A
1797;5387.904518;11.927;V;3;A
1798;5390.902602;11.926;V;3;A
1799;5393.902648;11.924;V;3;A
1800;5396.902743;11.923;V;3;A
1801;5399.902860;11.922;V;3;A
1802;5402.904035;11.92;V;3;A
1803;5405.903140;11.918;V;3;A
1804;5408.902378;11.917;V;3;A
1805;5411.902413;11.916;V;3;A
1806;5414.902572;11.914;V;3;A
1807;5417.902564;11.913;V;3;A
1808;5420.902700;11.911;V;3;A
1809;5423.901825;11.91;V;3;A
1810;5426.902038;11.909;V;3;A
1811;5429.902059;11.907;V;3;A
1812;5432.902204;11.905;V;3;A
1813;5435.902238;11.904;V;3;A
1814;5438.903677;11.903;V;3;A
1815;5441.901526;11.901;V;3;A
1816;5444.903008;11.899;V;3;A
1817;5447.901741;11.898;V;3;A
1818;5450.901787;11.896;V;3;A
1819;5453.903278;11.895;V;3;A
1820;5456.902100;11.894;V;3;A
1821;5459.901138;11.892;V;3;A
1822;5462.901357;11.89;V;3;A
1823;5465.901309;11.889;V;3;A
1824;5468.902829;11.887;V;3;A
1825;5471.903016;11.886;V;3;A
1826;5474.901753;11.884;V;3;A
1827;5477.902110;11.883;V;3;A
1828;5480.900937;11.881;V;3;A
1829;5483.900994;11.88;V;3;A
1830;5486.901165;11.878;V;3;A
1831;5489.902646;11.876;V;3;A
1832;5492.902758;11.875;V;3;A
1833;5495.901648;11.873;V;3;A
1834;5498.902026;11.871;V;3;A
1835;5501.902058;11.87;V;3;A
1836;5504.900837;11.869;V;3;A
1837;5507.901137;11.867;V;3;A
1838;5510.902356;11.865;V;3;A
1839;5513.900169;11.864;V;3;A
1840;5516.901657;11.862;V;3;A
1841;5519.900399;11.86;V;3;A
1842;5522.900461;11.858;V;3;A
1843;5525.903632;11.856;V;3;A
1844;5528.899851;11.855;V;3;A
1845;5531.899843;11.853;V;3;A
1846;5534.901292;11.852;V;3;A
1847;5537.900148;11.85;V;3;A
1848;5540.900176;11.848;V;3;A
1849;5543.900459;11.847;V;3;A
1850;5546.899415;11.845;V;3;A
1851;5549.899521;11.843;V;3;A
1852;5552.900964;11.841;V;3;A
1853;5555.901078;11.84;V;3;A
1854;5558.900666;11.838;V;3;A
1855;5561.899969;11.836;V;3;A
1856;5564.899119;11.834;V;3;A
1857;5567.899354;11.833;V;3;A
1858;5570.899318;11.83;V;3;A
1859;5573.899370;11.829;V;3;A
1860;5576.899540;11.827;V;3;A
1861;5579.900811;11.825;V;3;A
1862;5582.900060;11.823;V;3;A
1863;5585.900195;11.821;V;3;A
1864;5588.913881;11.82;V;3;A
1865;5591.906059;11.818;V;3;A
1866;5594.898627;11.816;V;3;A
1867;5597.898884;11.813;V;3;A
